评估资产,文化程度,人均工资,月末合计,货币资金,应收票据,存货,固定资产,总资产,借款,应付票据,应交税金,实收资本,负债及权益,应收帐款,预付账款,应付账款,收入,成本税金,期间费用,外收净额,所得税,净利润,毛利率,净利率,个人保证,企业保证,房产抵押,知识产权质押,应收账款质押,营运资金,净资产,资产负债率,流动比率,速动比率,长期资产适宜率,齿轮比率,年营业收入,销售利润率,净资产回报率,利息保障倍数,净资产增长率,销售收入增长率,利润增长率,利润增长额,报告编号
0.0,6.0,8857.0,964.0,1337.0,10.0,2342.0,914.0,9101.0,165.0,0.0,256.0,2721.0,9101.0,2464.0,0.0,2258.0,7147.0,4930.0,1328.0,9.0,0.0,898.0,0.31,0.13,1.0,0.0,0.0,0.0,0.0,3604.0,4776.0,0.29,2.35,1.47,8.24,0.03,7147.0,0.13,0.15,99.51,0.16,0.19,0.02,20.0,198232201
0.0,4.0,15600.0,9521.917137054188,2706.0,0.0,0.0,283.0,16956.0,0.0,0.0,-101.0,625.0,16956.0,483.0,237.0,127.0,15559.0,3502.0,14479.0,0.0,-944.0,-528.0,0.78,-0.03,1.0,1.0,0.0,0.8462543190414205,0.0,9033.0,10425.0,0.17,4.25,4.25,49.75,0.0,15559.0,-0.03,-0.04,0.0,-0.03,0.39,-1.15,-4100.0,深圳存真求实科技有限公司
0.0,5.0,9930.0,632.0,255.0,371.0,1238.0,48.0,3303.0,452.0,0.0,-17.0,208.0,3303.0,703.0,412.0,370.0,5245.0,3755.0,1782.0,51.0,0.0,-241.0,0.29,-0.05,1.0,0.0,0.0,0.0,0.0,2114.0,2153.0,0.35,2.85,1.77,44.91,0.21,5245.0,-0.05,-0.19,-17.28,4.28,1.21,-0.92,-116.0,304232201
0.0,4.0,9117.3,242.0,182.0,0.0,565.0,165.0,5306.0,1692.0,0.0,53.0,1254.0,5306.0,2482.0,1118.0,853.0,11751.0,9436.0,2236.0,209.0,2.0,286.0,0.2,0.02,1.0,0.0,0.0,0.0,0.0,1637.0,1948.0,0.63,1.49,1.32,6.44,0.87,11751.0,0.02,0.17,5.36,0.31,-0.06,-0.15,-49.0,384292201
0.0,5.0,6590.0,899.0,2798.0,7.0,4100.0,6958.0,19440.0,5129.0,0.0,-153.0,3000.0,19440.0,2129.0,743.0,2193.0,19130.0,12412.0,4688.0,366.0,307.0,2117.0,0.36,0.11,1.0,1.0,0.0,0.0,0.0,6793.0,8869.0,0.58,1.57,1.05,4.31,0.41,14657.0,0.13,0.23,11.42,0.24,-0.18,-0.34,-935.0,106482201
0.0,4.0,13209.0,395.0,504.0,15.0,1525.0,42.0,2581.0,500.0,0.0,-38.0,150.0,2581.0,379.0,8.0,1117.0,4840.0,3702.0,729.0,-2.0,2.0,412.0,0.24,0.09,1.0,1.0,0.0,0.0,0.0,700.0,746.0,0.71,1.38,0.55,17.96,0.67,4840.0,0.09,0.76,16.32,1.21,1.22,1.55,251.0,510462201
0.0,4.0,8490.0,540.0,405.0,1586.0,2437.0,140.0,7840.0,1525.0,0.0,57.0,1400.0,7840.0,1823.0,1050.0,2095.0,7105.0,5289.0,1522.0,-2.0,0.0,355.0,0.26,0.05,1.0,0.0,0.0,0.0,1.0,2707.0,3954.0,0.5,1.7,1.07,3.17,0.39,7105.0,0.05,0.09,6.75,0.12,0.17,-0.12,-51.0,101682201
0.0,2.0,6611.0,880.0,480.0,0.0,302.0,1923.0,8267.0,1000.0,0.0,87.0,1900.0,8267.0,3891.0,0.0,1603.0,9939.0,7511.0,1374.0,231.0,4.0,1280.0,0.29,0.13,1.0,1.0,0.0,0.0,0.0,3050.0,4973.0,0.4,1.93,1.83,2.59,0.2,9939.0,0.13,0.26,0.0,0.04,0.1,-0.32,-589.0,448902201
0.0,4.0,8517.0,665.0,837.0,0.0,103.0,46.0,4285.0,0.0,0.0,17.0,520.0,4285.0,636.0,1115.0,1063.0,9341.0,6227.0,2145.0,21.0,41.0,1076.0,0.34,0.12,1.0,1.0,0.0,0.0,0.0,1501.0,1947.0,0.59,1.54,1.5,4.44,0.0,9341.0,0.12,0.74,0.0,1.03,0.99,2.39,759.0,545332201
0.0,5.0,9895.027583624564,147.0,114.0,0.0,5301.0,31.0,11345.0,2145.0,0.0,351.0,0.0,11345.0,3527.0,0.0,61.0,154976.0,143297.0,9655.0,317.0,190.0,2151.0,0.08,0.01,1.0,1.0,0.0,0.0,0.0,1620.0,1651.0,0.85,1.17,0.62,53.3,1.3,154976.0,0.01,2.6,14.2,0.0,0.0,0.0,2151.0,507942201
0.0,6.0,14000.0,252.0,277.0,0.0,2542.0,181.0,4483.0,371.0,0.0,122.0,200.0,4483.0,1129.0,190.0,1831.0,5002.0,3495.0,603.0,8.0,108.0,808.0,0.3,0.16,1.0,0.0,0.0,0.0,0.0,1657.0,1886.0,0.58,1.64,0.66,10.45,0.2,5002.0,0.16,0.55,56.76,0.75,0.47,1.36,466.0,176072201
0.0,2.0,6734.0,151.0,35.0,0.0,2651.0,65.0,5816.0,768.0,0.0,-84.0,1000.0,5816.0,2434.0,0.0,1426.0,9906.0,8266.0,745.0,-10.0,19.0,866.0,0.17,0.09,1.0,0.0,0.0,0.0,1.0,3258.0,3320.0,0.43,2.32,1.25,35.15,0.23,9906.0,0.09,0.29,10.26,0.27,-0.12,0.06,45.0,412332201
0.0,2.0,13328.0,810.0,825.0,0.0,403.0,306.0,7750.0,385.0,0.0,467.0,1347.0,7750.0,3898.0,361.0,2906.0,11057.0,9635.0,3066.0,-17.0,0.0,-1468.0,0.13,-0.13,1.0,0.0,0.0,0.8462543190414205,0.0,3440.0,3841.0,0.5,1.88,1.78,12.56,0.1,11057.0,-0.13,-0.57,-58.72,1.92,0.04,-0.16,-199.0,255232201
0.0,5.0,6684.0,739.0,592.0,0.0,1714.0,0.0,10909.0,3060.0,0.0,-57.0,2652.0,10909.0,3763.0,131.0,1365.0,21236.0,19378.0,1152.0,1.0,0.0,707.0,0.09,0.03,1.0,0.0,0.0,0.0,0.0,6025.0,5880.0,0.46,2.39,2.0,12.11,0.52,21236.0,0.03,0.12,3.38,0.07,0.6,0.48,230.0,137332001 137332201
0.0,3.0,9032.0,386.0,396.0,132.0,1189.0,419.0,5524.0,938.0,0.0,25.0,600.0,5524.0,3039.0,0.0,724.0,9524.0,6613.0,1271.0,-45.0,12.0,1583.0,0.32,0.17,1.0,0.0,0.0,0.0,0.0,3163.0,3741.0,0.32,2.77,2.11,7.79,0.25,9524.0,0.17,0.41,24.43,-0.05,0.42,0.14,193.0,420732201
0.0,4.0,3607.15,774.0,583.0,0.0,960.0,1040.0,14580.0,2220.0,0.0,-1033.0,1000.0,14580.0,416.0,1756.0,5027.0,44626.0,16228.0,30328.0,-11.0,0.0,-1802.0,0.64,-0.04,1.0,1.0,0.0,0.0,0.0,-4211.0,2257.0,0.82,0.65,0.57,2.52,0.85,44626.0,-0.04,-0.46,-9.55,-0.5,0.14,-1.79,-1156.0,325422201
0.0,4.0,6394.0,2056.0,3900.0,0.0,7010.0,167.0,18642.0,1398.0,49.0,-488.0,600.0,18642.0,6941.0,265.0,3428.0,33608.0,25977.0,3496.0,89.0,39.0,4211.0,0.23,0.13,1.0,0.0,0.0,0.0,0.0,10773.0,10940.0,0.41,2.4,1.49,65.34,0.13,33608.0,0.13,0.77,12.25,0.0,0.0,0.0,4211.0,324742202
0.0,5.0,10599.0,827.0,763.0,580.0,2855.0,145.0,10175.0,1590.0,0.0,0.0,1705.0,10175.0,3325.0,340.0,1091.0,11726.0,8545.0,2701.0,100.0,4.0,534.0,0.28,0.05,1.0,0.0,0.0,0.0,1.0,4328.0,4703.0,0.53,1.82,1.28,33.03,0.33,11726.0,0.05,0.12,7.38,0.13,-0.05,-0.08,-47.0,247382201
0.0,4.0,9480.0,961.0,530.0,15.0,815.0,104.0,3625.0,0.0,0.0,130.0,0.0,3625.0,1997.0,23.0,1985.0,9064.0,7193.0,1304.0,0.0,112.0,455.0,0.21,0.05,1.0,0.0,0.0,0.0,0.0,789.0,964.0,0.73,1.3,0.99,9.24,0.0,9064.0,0.05,0.5,0.0,0.11,0.41,0.01,2.0,508542201
0.0,4.0,6875.0,1089.0,1178.0,0.0,1527.0,209.0,4296.0,625.0,0.0,-188.0,1000.0,4296.0,1237.0,0.0,2467.0,11678.0,9709.0,1802.0,0.0,0.0,296.0,0.17,0.03,1.0,0.0,0.0,0.0,0.0,881.0,1190.0,0.72,1.28,0.79,3.85,0.53,11678.0,0.03,0.19,4.45,-0.36,0.09,0.97,146.0,537592201
0.0,2.0,10594.0,345.0,486.0,63.0,0.0,222.0,7344.0,580.0,0.0,4.0,1100.0,7344.0,4926.0,0.0,3905.0,18270.0,16167.0,1745.0,-2.0,25.0,331.0,0.14,0.02,1.0,0.0,0.0,0.8462543190414205,1.0,2287.0,2643.0,0.64,1.49,1.49,11.93,0.22,18270.0,0.02,0.13,14.77,0.05,1.28,-0.08,-28.0,322262202
0.0,2.0,6282.0,221.0,337.0,0.0,0.0,580.0,4019.0,0.0,0.0,0.0,0.0,4019.0,2133.0,11.0,939.0,5647.0,3101.0,1479.0,-228.0,104.0,736.0,0.45,0.13,1.0,0.0,0.0,0.0,0.0,1324.0,2269.0,0.44,1.76,1.76,2.4,0.0,5647.0,0.13,0.39,21.0,0.48,0.24,0.99,365.0,540412201
0.0,4.0,10087.0,404.0,375.0,0.0,39.0,67.0,16801.0,0.0,0.0,565.0,1353.0,16801.0,11557.0,533.0,3293.0,9358.0,6865.0,1429.0,4.0,0.0,1085.0,0.27,0.12,1.0,1.0,0.0,0.0,0.0,-720.0,-1365.0,1.04,0.95,0.95,23.19,0.0,9358.0,0.12,-1.06,5.35,-0.57,2.97,1.61,2863.0,256412201
0.0,3.0,9895.027583624564,784.0,706.0,0.0,1243.0,115.0,3266.0,210.0,0.0,0.0,100.0,3266.0,1083.0,0.0,566.0,6394.0,4858.0,891.0,119.0,0.0,764.0,0.25,0.12,1.0,1.0,0.0,0.0,0.0,2482.0,2598.0,0.25,3.82,2.17,22.51,0.08,6394.0,0.12,0.34,33.72,0.42,-0.44,-0.59,-1103.0,436612201
0.0,4.0,8642.0,1177.0,3823.0,0.0,5631.0,351.0,18563.0,2719.0,0.0,240.0,5560.0,18563.0,3670.0,205.0,2912.0,19115.0,13581.0,5093.0,95.0,0.0,814.0,0.28,0.04,1.0,1.0,0.0,0.8462543190414205,0.0,4464.0,11016.0,0.41,1.51,1.08,1.58,0.09,19115.0,0.03,0.05,17.32,0.11,0.0,2.37,1036.0,075842201
0.0,4.0,7235.0,199.0,101.0,257.0,2176.0,1641.0,9339.0,600.0,0.0,131.0,1240.0,9339.0,3784.0,252.0,4152.0,12637.0,9250.0,1383.0,-3.0,251.0,1797.0,0.27,0.14,1.0,0.0,0.0,0.0,1.0,1421.0,3948.0,0.58,1.26,0.86,1.68,0.15,12637.0,0.14,0.42,39.31,-0.13,0.47,0.18,279.0,399962201
0.0,2.0,6911.0,225.0,295.0,0.0,1352.0,3931.0,9291.0,435.0,0.0,3.0,1000.0,9291.0,1335.0,0.0,122.0,7598.0,5203.0,1717.0,0.0,0.0,978.0,0.32,0.13,0.22280951931397844,0.0,0.0,0.0,0.0,2520.0,8390.0,0.1,3.8,2.3,1.46,0.05,7598.0,0.13,0.11,12.09,-0.04,0.03,-0.19,-232.0,327012201
0.0,4.0,11600.0,2065.0,2737.0,123.0,1163.0,211.0,6911.0,1165.0,0.0,75.0,2400.0,6911.0,1181.0,61.0,171.0,3360.0,1921.0,1479.0,0.0,-58.0,56.0,0.43,0.02,1.0,0.0,0.0,0.0,0.0,3862.0,4867.0,0.3,3.06,2.44,6.12,0.29,3360.0,0.02,0.01,0.96,-0.06,-0.38,-0.95,-1171.0,127512201
0.0,6.0,11800.0,1529.0,2825.0,0.0,0.0,674.0,7886.0,1380.0,0.0,76.0,340.0,7886.0,2357.0,600.0,246.0,3650.0,1619.0,2554.0,378.0,0.0,-144.0,0.56,-0.04,1.0,0.0,0.0,0.0,0.0,4237.0,5574.0,0.23,3.3,3.3,5.17,0.23,3650.0,-0.04,-0.03,-1.6,0.9,0.06,-1.15,-1080.0,238952202
0.0,3.0,9294.0,335.0,0.0,38.0,475.0,4.0,973.0,0.0,0.0,62.0,341.0,973.0,336.0,0.0,284.0,881.0,636.0,297.0,77.0,0.0,24.0,0.28,0.03,1.0,0.0,0.0,0.0,0.0,2410.0,2477.0,0.61,1.61,0.81,37.19,0.42,8590.0,0.1,0.49,72.7,1.8,0.65,1.93,545.0,408902201
0.0,3.0,11159.0,496.0,695.0,0.0,0.0,35.0,2430.0,200.0,0.0,14.0,300.0,2430.0,166.0,80.0,120.0,1712.0,338.0,1200.0,29.0,5.0,198.0,0.81,0.12,1.0,0.0,0.0,0.0,0.0,1054.0,1883.0,0.22,2.94,2.94,2.46,0.11,1712.0,0.12,0.11,0.0,0.08,-0.01,-0.53,-221.0,623382201
0.0,4.0,8600.0,188.0,181.0,0.0,1108.0,77.0,2504.0,265.0,0.0,13.0,556.0,2504.0,450.0,157.0,619.0,16308.0,8225.0,7882.0,60.0,0.0,349.0,0.5,0.02,1.0,1.0,0.0,0.0,0.0,-281.0,196.0,0.92,0.88,0.4,0.41,1.35,16308.0,0.02,-1.53,28.3,-1.3,0.91,2.29,243.0,406712201
0.0,5.0,9302.0,629.0,1069.0,0.0,180.0,168.0,3436.0,730.0,0.0,6.0,800.0,3436.0,1101.0,31.0,109.0,2335.0,963.0,1105.0,100.0,1.0,366.0,0.59,0.16,1.0,1.0,0.0,0.0,0.0,1601.0,1964.0,0.34,2.57,2.45,5.41,0.32,2335.0,0.16,0.18,27.1,-0.1,-0.29,-0.33,-178.0,306912201
0.0,4.0,15847.0,415.0,999.0,-30.0,31.0,60.0,4741.0,259.0,0.0,10.0,100.0,4741.0,2019.0,1629.0,497.0,9660.0,9068.0,481.0,2.0,0.0,113.0,0.06,0.01,1.0,0.0,0.0,0.0,0.0,957.0,1017.0,0.79,1.26,1.25,17.04,0.25,9660.0,0.01,0.12,15.64,0.18,2.47,1.18,61.0,317052201
0.0,3.0,7215.0,588.0,354.0,0.0,109.0,926.0,7874.0,302.0,0.0,760.0,1111.0,7874.0,4381.0,0.0,1378.0,7782.0,6338.0,1024.0,24.0,0.0,450.0,0.19,0.06,1.0,1.0,0.0,0.0,1.0,3260.0,4375.0,0.72,1.28,1.27,19.26,0.07,7782.0,0.06,0.11,26.78,0.12,0.21,0.21,77.0,204402201
0.0,5.0,7750.0,696.0,330.0,0.0,1164.0,5116.0,10467.0,4933.0,0.0,-141.0,4000.0,10467.0,602.0,674.0,557.0,4916.0,2838.0,1745.0,285.0,16.0,604.0,0.42,0.12,1.0,1.0,0.0,0.0,0.0,4659.0,5590.0,0.46,8.25,6.44,2.18,0.88,4916.0,0.12,0.08,3.62,-0.38,0.59,0.29,135.0,238602201
0.0,4.0,7600.0,782.0,731.0,0.0,38.0,139.0,3720.0,452.0,0.0,18.0,2500.0,3720.0,1452.0,801.0,3.0,2037.0,1597.0,325.0,10.0,1.0,126.0,0.22,0.06,1.0,1.0,1.0,0.0,0.0,2680.0,3023.0,0.19,4.85,4.79,8.81,0.15,2037.0,0.06,0.04,0.0,0.05,-0.03,0.14,16.0,384202201
0.0,4.0,8019.0,417.0,1522.0,0.0,4677.0,3723.0,14133.0,1116.0,0.0,95.0,636.0,14133.0,690.0,318.0,2861.0,11754.0,10215.0,1515.0,72.0,12.0,84.0,0.13,0.01,1.0,1.0,0.0,0.0,0.0,-46.0,3264.0,0.77,0.99,0.38,1.04,0.34,11754.0,0.01,0.03,1.48,0.04,0.69,-0.59,-120.0,408212201
0.0,6.0,10730.0,791.0,5122.0,0.0,151.0,3489.0,11311.0,1974.0,0.0,-121.0,1109.0,11311.0,816.0,626.0,1102.0,3348.0,1518.0,827.0,37.0,4.0,1096.0,0.55,0.33,1.0,0.0,0.0,0.0,0.0,4014.0,7745.0,0.32,2.13,2.08,2.87,0.25,3348.0,0.33,0.25,14.03,7.29,0.96,8.96,986.0,深圳市盘古环保科技有限公司
0.0,4.0,8348.0,234.0,90.0,557.0,2145.0,18.0,7455.0,260.0,0.0,-10.0,296.0,7455.0,4192.0,2.0,3117.0,10857.0,9297.0,1069.0,1.0,26.0,466.0,0.15,0.04,1.0,0.0,0.0,0.0,1.0,3455.0,3473.0,0.53,1.87,1.33,192.33,0.07,10857.0,0.04,0.14,12.21,0.16,0.03,-0.41,-327.0,408642201
0.0,4.0,8913.0,845.0,1377.0,0.0,762.0,34.0,2758.0,480.0,0.0,1.0,188.0,2758.0,239.0,115.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1010.0,1104.0,0.6,1.61,1.15,32.16,0.43,5260.0,0.2,1.07,7.74,0.35,0.28,0.13,122.0,357642201
0.0,4.0,16925.0,240.0,357.0,0.0,279.0,135.0,2861.0,0.0,0.0,15.0,50.0,2861.0,941.0,159.0,930.0,5168.0,3538.0,1071.0,42.0,1.0,602.0,0.37,0.12,1.0,1.0,0.0,0.0,0.0,1391.0,1573.0,0.45,2.08,1.86,9.87,0.0,5168.0,0.12,0.46,70.54,0.53,0.38,0.11,58.0,326092202
0.0,4.0,12150.0,265.0,22.0,0.0,388.0,8.0,533.0,180.0,0.0,0.0,0.0,533.0,93.0,12.0,82.0,3518.0,1018.0,2260.0,6.0,0.0,247.0,0.71,0.07,1.0,1.0,0.0,0.8462543190414205,0.0,239.0,247.0,0.54,1.83,0.48,30.89,0.73,3518.0,0.07,0.72,20.15,-0.43,0.11,-0.26,-88.0,399482201
0.0,3.0,15003.0,549.0,814.0,180.0,543.0,30.0,19902.0,1525.0,0.0,1868.0,2000.0,19902.0,16662.0,7.0,726.0,10883.0,5119.0,2753.0,34.0,457.0,2589.0,0.54,0.24,1.0,0.0,0.0,0.0,1.0,13670.0,14724.0,0.26,3.64,3.54,18.89,0.1,10883.0,0.24,0.19,35.81,0.19,0.18,0.32,632.0,221942201
0.0,5.0,6243.0,1001.0,1052.0,254.0,432.0,41.0,3260.0,700.0,0.0,52.0,100.0,3260.0,1025.0,0.0,1123.0,7450.0,5133.0,1773.0,271.0,8.0,808.0,0.32,0.11,1.0,1.0,0.0,0.0,1.0,696.0,1106.0,0.66,1.32,1.12,2.7,0.63,7450.0,0.11,1.15,45.53,2.7,0.61,0.82,363.0,579152201
0.0,4.0,6462.0,110.0,3092.0,0.0,3096.0,800.0,16682.0,376.0,3200.0,19.0,5001.0,16682.0,4373.0,1292.0,3360.0,14781.0,12118.0,2272.0,127.0,0.0,518.0,0.18,0.04,1.0,0.0,0.0,0.8462543190414205,0.0,5809.0,6448.0,0.61,1.58,1.27,8.26,0.55,14781.0,0.04,0.08,14.32,0.08,0.36,0.07,33.0,289142201
0.0,5.0,13334.97,376.0,2725.0,0.0,584.0,501.0,11673.0,1270.0,0.0,100.0,2100.0,11673.0,6491.0,0.0,6156.0,15107.0,12094.0,2479.0,1.0,36.0,575.0,0.2,0.04,1.0,0.0,0.0,0.8462543190414205,1.0,2657.0,2713.0,0.75,1.32,1.25,6.66,0.44,15107.0,0.04,0.32,25.89,3.08,0.18,-0.27,-215.0,88752201
0.0,4.0,9895.027583624564,170.0,2330.0,0.0,100.0,87.0,6083.0,3830.0,0.0,2.0,100.0,6083.0,322.0,128.0,312.0,4699.0,3635.0,908.0,16.0,0.0,172.0,0.23,0.04,1.0,1.0,0.0,0.0,0.0,2823.0,55.0,0.98,2.18,2.14,13.84,24.22184409808546,4699.0,0.04,0.75,2.28,-0.72,0.71,2.78,268.0,344752201
0.0,4.0,6894.0,774.0,357.0,10.0,3042.0,1927.0,13806.0,2175.0,0.0,6.0,6000.0,13806.0,5289.0,1836.0,374.0,32241.0,29600.0,2968.0,38.0,29.0,27.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,8408.0,9863.0,0.28,3.55,2.62,5.45,0.22,32241.0,0.0,0.0,1.21,0.0,-0.26,-0.96,-581.0,347902201
0.0,4.0,4690.38,77.0,115.0,0.0,292.0,225.0,1017.0,0.0,0.0,4.0,256.0,1017.0,284.0,84.0,318.0,2307.0,1887.0,361.0,14.0,1.0,72.0,0.18,0.03,1.0,0.0,1.0,0.0,0.0,17.0,250.0,0.75,1.02,0.64,1.11,0.0,2307.0,0.03,0.34,35.33,0.41,0.6,2.55,52.0,605252201
0.0,5.0,15558.0,1456.0,298.0,1142.0,2571.0,184.0,6799.0,1130.0,820.0,12.0,774.0,6799.0,1273.0,200.0,2733.0,6443.0,3904.0,2515.0,0.0,-327.0,338.0,0.4,0.05,1.0,0.0,0.0,0.0,0.0,-806.0,32.0,0.94,0.87,0.47,1.09,3.15,6443.0,0.05,1.93,1.19,-8.82,30.82,1.43,1133.0,434932201
0.0,2.0,8600.0,248.0,440.0,5.0,499.0,3273.0,6211.0,1358.0,0.0,34.0,375.0,6211.0,1479.0,220.0,369.0,8683.0,3807.0,2924.0,52.0,0.0,2004.0,0.6,0.23,1.0,1.0,0.0,0.0,0.0,448.0,3996.0,0.36,1.2,0.98,1.22,0.34,8683.0,0.23,0.54,4.22,0.15,0.37,0.36,527.0,356332201
0.0,4.0,10731.0,2726.0,3120.0,0.0,15.0,18.0,4396.0,470.0,0.0,14.0,956.0,4396.0,53.0,540.0,373.0,2985.0,1522.0,1573.0,94.0,0.0,239.0,0.5,0.08,1.0,0.0,0.0,0.8462543190414205,0.0,2352.0,2467.0,0.43,2.24,2.24,20.24,0.19,2985.0,0.08,0.1,18.62,0.04,0.01,0.03,8.0,173752201
0.0,4.0,16885.0,1094.0,1228.0,0.0,58.0,179.0,4375.0,1059.0,0.0,-1.0,1457.0,4375.0,1416.0,610.0,156.0,5329.0,2973.0,1806.0,224.0,0.0,780.0,0.44,0.15,1.0,0.0,0.0,0.0,1.0,2744.0,2973.0,0.32,2.96,2.92,16.61,0.36,5329.0,0.15,0.3,16.35,0.36,0.23,1.95,515.0,263752201
0.0,4.0,6671.0,706.0,0.0,218.0,2039.0,1614.0,13304.0,0.0,0.0,398.0,828.0,13304.0,8183.0,334.0,6910.0,14746.0,13054.0,1058.0,0.0,0.0,633.0,0.12,0.04,1.0,1.0,0.0,0.8462543190414205,0.0,-66.0,1894.0,0.9,1.0,0.77,0.97,4.36,33194.0,0.02,0.11,2.21,-0.76,-0.06,-0.83,-2693.0,128712001
0.0,3.0,4800.0,285.0,118.0,89.0,1992.0,687.0,6453.0,740.0,0.0,-507.0,1500.0,6453.0,620.0,1145.0,166.0,10015.0,8531.0,1005.0,30.0,82.0,427.0,0.16,0.04,1.0,0.0,0.0,0.0,0.0,2457.0,3689.0,0.43,1.89,1.17,3.11,0.2,10015.0,0.04,0.12,22.75,0.13,0.01,0.47,136.0,421062201
0.0,4.0,10246.0,1277.0,692.0,237.0,339.0,117.0,10093.0,500.0,0.0,266.0,0.0,10093.0,1693.0,2.0,348.0,4315.0,2572.0,1570.0,24.0,0.0,353.0,0.41,0.08,1.0,1.0,0.0,0.0,0.0,1711.0,7800.0,0.23,1.75,1.6,1.28,0.06,4315.0,0.08,0.05,40.64,0.08,-0.14,-0.51,-365.0,397602201
0.0,4.0,12090.0,139.0,352.0,324.0,2136.0,105.0,6213.0,1220.0,0.0,53.0,200.0,6213.0,2907.0,174.0,790.0,8040.0,5272.0,1869.0,0.0,2.0,1161.0,0.35,0.14,1.0,0.0,0.0,0.0,0.0,3695.0,3865.0,0.38,2.58,1.66,36.96,0.32,8040.0,0.14,0.35,9.85,0.43,1.34,16.16,1094.0,437022201
0.0,5.0,7358.0,190.0,78.0,0.0,2128.0,31.0,3370.0,0.0,0.0,-218.0,1000.0,3370.0,786.0,8.0,1490.0,5798.0,4856.0,695.0,76.0,0.0,323.0,0.16,0.06,1.0,0.0,0.0,0.8462543190414205,0.0,1436.0,1467.0,0.56,1.75,0.64,46.75,0.0,5798.0,0.06,0.25,53.67,0.28,0.97,6.14,278.0,574322201
0.0,4.0,11894.52,637.0,642.0,0.0,885.0,268.0,4245.0,1062.0,275.0,0.0,217.0,4245.0,842.0,194.0,0.0,15025.0,7525.0,7505.0,5.0,0.0,1.0,0.53,0.0,1.0,1.0,0.0,0.0,0.0,265.0,1474.0,0.65,1.1,0.78,5.49,0.91,15025.0,0.0,0.0,1.02,-0.15,-0.15,-1.0,-1549.0,431112201
0.0,4.0,2010.0,824.0,1196.0,0.0,6090.0,42.0,10551.0,1420.0,0.0,221.0,1200.0,10551.0,2424.0,658.0,1170.0,12816.0,8831.0,3089.0,-1.0,227.0,681.0,0.32,0.05,1.0,0.0,0.0,0.0,0.0,1755.0,1797.0,0.83,1.2,0.5,42.88,0.79,12816.0,0.05,0.39,25.84,0.05,0.2,0.16,96.0,169722201
0.0,5.0,10872.0,42.0,379.0,0.0,385.0,139.0,7448.0,840.0,0.0,45.0,2000.0,7448.0,2757.0,644.0,3536.0,10164.0,8280.0,1255.0,253.0,0.0,881.0,0.19,0.09,1.0,0.0,0.0,0.0,0.0,744.0,2341.0,0.68,1.15,1.07,1.58,0.36,10164.0,0.09,0.46,23.9,0.64,1.06,7.1,772.0,592392201
0.0,5.0,10294.0,977.0,1250.0,54.0,3560.0,56.0,7116.0,555.0,0.0,-69.0,1000.0,7116.0,1790.0,158.0,4088.0,15017.0,11871.0,2479.0,67.0,0.0,734.0,0.21,0.05,1.0,1.0,0.0,0.0,1.0,2004.0,2152.0,0.7,1.4,0.69,43.76,0.26,15017.0,0.05,0.41,45.64,0.52,0.58,1.48,438.0,440152201
1.0,4.0,6381.0,877.0,576.0,153.0,1825.0,8934.0,2851.0,0.0,17.0,91.0,8934.0,1243.0,116.0,360.0,7906.0,6079.0,1799.0,274.0,4.0,366.0,0.23,0.05,513.0,1.0,0.0,1.0,0.0,0.0,2674.0,4519.0,0.49,1.61,1.57,2.48,0.63,7906.0,0.05,0.08,5.08,-0.14,0.2,-0.37,-219.0,282352201
1.0,4.0,14600.0,1894.0,0.0,1783.0,180.0,7929.0,758.0,0.0,34.0,535.0,7929.0,3096.0,154.0,938.0,5037.0,976.0,3121.0,8.0,0.0,1055.0,0.81,0.21,79.0,1.0,0.0,0.0,0.0,0.0,4310.0,4491.0,0.34,2.78,2.06,26.24,0.16,5029.0,0.28,0.46,51.9,2.31,0.74,1.78,905.0,288772201
1.0,4.0,7800.0,563.0,0.0,2044.0,7.0,5840.0,810.0,0.0,19.0,300.0,5840.0,1874.0,789.0,2073.0,9153.0,6730.0,1849.0,0.0,14.0,587.0,0.27,0.06,311.0,1.0,1.0,0.0,0.0,0.0,1132.0,1611.0,0.72,1.27,0.78,3.52,0.5,9153.0,0.06,0.46,27.13,0.74,0.92,1.94,387.0,292712201
1.0,2.0,8000.0,73.0,0.0,0.0,6.0,4369.0,0.0,0.0,-65.0,0.0,4369.0,1164.0,2581.0,919.0,10909.0,0.0,96.0,0.0,0.0,86.0,0.016,0.01,496.0,1.0,0.0,1.0,0.0,0.0,240.0,246.0,0.94,1.06,1.06,38.68,0.0,7566.0,-0.13,-1.33,0.0,-0.79,5.23,-13.63,-894.0,590372201
1.0,3.0,9700.0,1523.0,0.0,3141.204942682837,167.0,15719.629829566398,3596.0,0.0,-328.0,2376.0,19764.0,4418.0,830.0,4208.0,29751.0,9561.0,15052.0,51.0,5.0,2104.802881570747,0.68,0.16,260.0,1.0,1.0,0.0,0.0,0.0,10858.0,10891.0,0.45,2.61,1.65,63.79,0.33,29751.0,0.16,0.58,64.61,0.94,0.71,0.34,1222.0,572312201
